SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
dsa,1,t11,1,3,0,3,2,0,0,0,0,0,0,2,377200000,191696,1011
dsa,_,"-""-",-,-,1,3,0,0,0,0,0,0,0,0,263000000,191696,889
dsa,_,"-""-",-,-,2,3,0,0,0,0,0,0,0,0,260400000,191696,940
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
dsa,1,t11,1,3,0,3,2,0,0,0,0,0,0,2,339900000,192176,1011
dsa,_,"-""-",-,-,1,3,1,3,0,0,0,0,0,1,286700000,192176,1027
dsa,_,"-""-",-,-,2,3,1,3,0,0,0,0,0,1,490500000,192176,1078
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
dsa,1,t11,1,3,0,3,2,0,0,0,0,0,0,2,320200000,214520,1011
dsa,_,"-""-",-,-,1,3,2,5,0,0,0,0,0,2,798100000,214520,1423
dsa,_,"-""-",-,-,2,3,1,3,0,0,0,0,0,1,386300000,214520,1078
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
dsa,1,t11,1,3,0,4,2,0,0,0,0,0,0,2,395400000,223776,1066
dsa,_,"-""-",-,-,1,4,2,5,0,0,0,0,0,2,482000000,223776,1486
dsa,_,"-""-",-,-,2,3,1,3,0,0,0,0,0,1,346100000,223776,1078
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
dsa,1,t11,1,3,0,4,2,0,0,0,0,0,0,2,394000000,223776,1066
dsa,_,"-""-",-,-,1,4,2,3,0,0,0,0,0,2,538700000,223776,1418
dsa,_,"-""-",-,-,2,3,1,1,0,0,0,0,0,1,426000000,223776,1012
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
dsa,1,t11,1,3,0,4,2,0,0,0,0,0,0,2,379600000,223776,1066
dsa,_,"-""-",-,-,1,4,2,2,0,0,0,0,0,2,541700000,223776,1404
dsa,_,"-""-",-,-,2,3,1,1,0,0,0,0,0,1,319800000,223776,1012
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
dsa,1,t11,1,3,0,4,2,0,0,0,0,0,0,2,337600000,223776,1066
dsa,_,"-""-",-,-,1,4,2,1,0,0,0,0,0,2,469700000,223776,1350
dsa,_,"-""-",-,-,2,3,1,1,0,0,0,0,0,1,317700000,223776,1012
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
dsa,1,t11,1,3,0,3,2,0,0,0,0,0,0,2,383900000,224408,1011
dsa,_,"-""-",-,-,1,4,2,1,0,0,0,0,0,2,431800000,224408,1350
dsa,_,"-""-",-,-,2,3,0,0,0,0,0,0,0,0,275000000,224408,880
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
dsa,1,t11,1,3,0,3,2,0,0,0,0,0,0,2,393600000,221392,1011
dsa,_,"-""-",-,-,1,3,1,0,0,0,0,0,0,1,391000000,221392,1226
dsa,_,"-""-",-,-,2,3,0,0,0,0,0,0,0,0,266500000,221392,880
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
dsa,1,t11,1,3,0,3,2,0,0,0,0,0,0,2,362200000,221632,1011
dsa,_,"-""-",-,-,1,3,1,0,0,0,0,0,0,1,371100000,221632,1226
dsa,_,"-""-",-,-,2,3,0,0,0,0,0,0,0,0,265500000,221632,880
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
dsa,1,t11,1,3,0,3,2,0,0,0,0,0,0,2,359300000,221632,1011
dsa,_,"-""-",-,-,1,3,1,0,0,0,0,0,0,1,405200000,221632,1226
dsa,_,"-""-",-,-,2,3,0,0,0,0,0,0,0,0,253100000,221632,880
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
dsa,1,t11,1,3,0,3,0,0,0,0,0,0,0,0,405400000,221912,940
dsa,_,"-""-",-,-,1,3,1,0,0,0,0,0,0,1,385500000,221912,1232
dsa,_,"-""-",-,-,2,3,0,0,0,0,0,0,0,0,279000000,221912,880
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
dsa,1,t11,1,3,0,3,0,0,0,0,0,0,0,0,324500000,222928,946
dsa,_,"-""-",-,-,1,3,1,0,0,0,0,0,0,1,464100000,222928,1232
dsa,_,"-""-",-,-,2,3,0,0,0,0,0,0,0,0,296200000,222928,880
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
dsa,1,t11,1,4,0,3,3,0,0,0,0,0,0,3,1071400000,298936,1296
dsa,_,"-""-",-,-,1,3,0,0,0,0,0,0,0,0,323900000,298936,946
dsa,_,"-""-",-,-,2,3,1,0,0,0,0,0,0,1,489600000,298936,1232
dsa,_,"-""-",-,-,3,3,0,0,0,0,0,0,0,0,284000000,298936,880
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
dsa,1,t11,1,4,0,3,4,1,0,0,0,0,0,4,439400000,298936,1322
dsa,_,"-""-",-,-,1,3,0,0,0,0,0,0,0,0,311600000,298936,946
dsa,_,"-""-",-,-,2,3,1,0,0,0,0,0,0,1,544400000,298936,1232
dsa,_,"-""-",-,-,3,3,0,0,0,0,0,0,0,0,251600000,298936,880
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
dsa,1,t11,1,4,0,3,4,1,0,0,0,0,0,4,534200000,298696,1322
dsa,_,"-""-",-,-,1,3,0,0,0,0,0,0,0,0,310800000,298696,946
dsa,_,"-""-",-,-,2,3,1,0,0,0,0,0,0,1,485100000,298696,1232
dsa,_,"-""-",-,-,3,3,0,0,0,0,0,0,0,0,275700000,298696,880
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
ssa,1,t11,1,4,0,3,2,2,1,2,15,3,3,2,463300000,298696,1301
ssa,_,"-""-",-,-,1,3,2,2,1,1,9,2,2,2,402600000,298696,1080
ssa,_,"-""-",-,-,2,3,2,2,1,2,12,6,6,2,421300000,298696,1301
ssa,_,"-""-",-,-,3,3,0,2,1,1,0,4,4,0,257500000,298696,936
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
ssa,1,t11,1,4,0,3,2,4,1,2,15,3,3,2,439700000,298696,1363
ssa,_,"-""-",-,-,1,3,2,3,1,1,9,2,2,2,584500000,298696,1110
ssa,_,"-""-",-,-,2,3,2,2,1,2,12,6,6,2,406900000,298696,1301
ssa,_,"-""-",-,-,3,3,0,2,1,1,0,4,4,0,359300000,298696,936
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
ssa,1,t11,1,4,0,3,3,3,1,2,15,3,3,3,818400000,298696,1370
ssa,_,"-""-",-,-,1,3,2,3,1,1,9,2,2,2,337100000,298696,1110
ssa,_,"-""-",-,-,2,3,2,2,1,2,12,6,6,2,398900000,298696,1301
ssa,_,"-""-",-,-,3,3,0,2,1,1,0,4,4,0,305000000,298696,936
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
ssa,1,t11,1,4,0,3,3,3,1,2,15,3,3,3,391723890500000,298696,1370
ssa,_,"-""-",-,-,1,3,2,3,1,1,9,2,2,2,423307200000,298696,1110
ssa,_,"-""-",-,-,2,3,2,2,1,2,12,6,6,2,432000000,298696,1301
ssa,_,"-""-",-,-,3,3,0,2,1,1,0,4,4,0,273000000,298696,936
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
ssa,1,t11,1,4,0,3,3,3,1,2,15,3,3,3,515699999,298696,1370
ssa,_,"-""-",-,-,1,3,2,3,1,1,9,2,2,2,436900000,298696,1110
ssa,_,"-""-",-,-,2,3,2,2,1,2,12,6,6,2,462200000,298696,1301
ssa,_,"-""-",-,-,3,3,0,2,1,1,0,4,4,0,284400000,298696,936
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
ssa,1,t11,1,1,0,3,2,2,1,2,12,6,6,2,475000000,111640,1301
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
ssa,1,t11,1,1,0,3,2,5,1,2,15,6,6,2,524300000,111640,1395
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
ssa,1,t11,1,1,0,3,4,3,1,2,15,6,6,4,285715500000,111640,1409
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
ssa,1,t11,1,4,0,3,4,3,1,2,15,6,6,4,515599999,298728,1409
ssa,_,"-""-",-,-,1,3,3,3,1,2,15,3,3,3,591900000,298728,1370
ssa,_,"-""-",-,-,2,3,2,3,1,1,9,2,2,2,403300000,298728,1110
ssa,_,"-""-",-,-,3,3,0,5,1,1,3,4,4,0,459800000,298728,1030
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
ssa,1,t12,1,1,0,3,4,3,1,2,15,6,6,4,1547419500000,111640,1409
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
ssa,1,t12,1,1,0,3,4,3,1,2,15,6,6,4,2632144500000,111912,1460
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
ssa,1,t12,1,1,0,3,4,3,1,2,15,6,6,4,782900000,111912,1460
